area,pmcid,section,section_title,own_work_section,pattern,family,level,match,has_cit,future_or_negation,sentence
A5_autonomous,PMC12590431,METHODS,Hybrid machine learning and finite element modelling > Surrogate model implement,1,U2_gp,U,2,GPR,1,0,"The kernel function is a key component of the GPR model, which serves as a measure of similarity between data points ([CIT] )."
A5_autonomous,PMC12590431,METHODS,Hybrid machine learning and finite element modelling > Surrogate model implement,1,U2_gp,U,2,GPR,0,0,"The choice of kernel function directly affects the performance of the GPR model, including both fitting capability and smoothness of the model prediction."
A5_autonomous,PMC12590431,METHODS,Hybrid machine learning and finite element modelling > Surrogate model implement,1,U2_acquisition,U,2,expected improvement,1,0,"Each BO run involved 30 iterations using the expected improvement plus (EI+) method, an enhanced expected improvement (EI) acquisition function ([CIT] ) that can avoid a local objective function minimum, to identify the optimal parameter set and ensure efficient model tuning."
A5_autonomous,PMC12590431,METHODS,Hybrid machine learning and finite element modelling > Optimal process identific,1,U2_gp,U,2,GPR,0,0,"To identify the potential parameter combinations that maximise the probiotic survival rate, the trained GPR model was used to predict survival rates across the design space."
A5_autonomous,PMC12590431,METHODS,Hybrid machine learning and finite element modelling > Optimal process identific,1,U2_uq,U,2,prediction uncertainty,0,0,"To account for prediction uncertainty and identify a high-survival region rather than a single point, candidate points with predicted mean values within 99 % of the maximum were selected as the potential optimal region."
A5_autonomous,PMC12590431,METHODS,Experimental validation > Tablet preparation,1,U2_gp,U,2,GPR,0,0,The survival rates of probiotic tablets compressed under varying precompression pressures (0–208 MPa) were compared against the GPR model predictions.
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion,1,U2_gp,U,2,GPR,0,0,"This section first presents an overview of the dataset used for GPR model training, describing its structure and key features."
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > Dataset overview,1,U2_uq,U,2,prediction uncertainty,0,0,"In addition, it is evident that AL tends to allocate more sampling points near the boundaries of the parameter space for all variables, reflecting the higher prediction uncertainty in these regions."
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > Dataset overview,1,U2_gp,U,2,GPR,0,0,"Furthermore, the initial GPR model was trained on the Sobol points (blue open circles), and during the subsequent AL process, the queried points (red solid circles) were mostly located away from these initial samples."
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > Dataset overview,1,U2_uq,U,2,prediction uncertainty,0,0,"Since the essence of AL is to query points with the highest prediction uncertainty, the AL points naturally avoid regions surrounding the Sobol points."
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > Dataset overview,1,U2_uq,U,2,prediction uncertainty,0,0,"This is because the model exhibited high prediction uncertainty in those regions, leading the AL algorithm to preferentially select multiple points within these regions to gradually reduce the uncertainty."
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > GPR model development,1,U2_gp,U,2,GPR,0,0,Fig. 3 illustrates the trends of RMSE and R2 across different iterations of the GPR models during AL.
A5_autonomous,PMC12590431,FIG,Results and discussion > GPR model development,1,U2_gp,U,2,GPR,0,0,Performance of GPR models across different iterations.
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > GPR model validation,1,U2_gp,U,2,GPR,1,0,"In this section, the AL-based GPR model developed in this study was used to predict probiotic survival rate for various main compression pressures (with experimental data reported in ([CIT] )) and precompression pressures."
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > GPR model validation,1,U2_gp,U,2,GPR,0,0,"The probiotic survival rate under various main compression pressures at a fixed compression speed was experimentally measured and compared with the predictions generated by the GPR model, as shown in Fig. 4."
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > GPR model validation,1,U2_gp,U,2,GPR,0,0,"Overall, however, the GPR-predicted values are in good agreement with the experimental results, accurately capturing the overall trend of decreasing survival rate with increasing compression pressure."
A5_autonomous,PMC12590431,FIG,Results and discussion > GPR model validation,1,U2_gp,U,2,GPR,0,0,Comparison of experimental survival rate and GPR predictions across varying main compression pressures under a fixed main compression speed (180 mm/min).
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > GPR model validation,1,U2_gp,U,2,GPR,0,1,It should also be noted that a noticeable deviation was observed between the GPR model predictions and experimental results at higher precompression pressures.
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > GPR model validation,1,U2_gp,U,2,GPR,0,0,"This discrepancy arises because the GPR model primarily improves global uncertainty, and capturing variations in specific regions requires additional iterations to be fully resolved."
A5_autonomous,PMC12590431,FIG,Results and discussion > GPR model validation,1,U2_gp,U,2,GPR,0,0,Comparison of experimental survival rate (n = 6) and GPR predictions across varying precompression pressures under a fixed main compression pressure (208 MPa) and compression speed (180 mm/min).
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > GPR model validation,1,U2_gp,U,2,GPR,0,0,"In general, the GPR model demonstrates a strong ability to accurately capture the variation in probiotic survival rate across different compaction conditions."
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > GPR model validation,1,U2_gp,U,2,GPR,0,0,"Nonetheless, the optimal conditions identified by experiments fall within the range predicted by the GPR model, with only minor differences."
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > Design space,1,U2_gp,U,2,GPR,0,0,"Fig. 6 illustrates the potential optimal regions for probiotic survival in three-dimensional compaction parameter space, as predicted by the trained GPR model."
A5_autonomous,PMC12590431,TABLE,Results and discussion > Design space,1,U2_gp,U,2,GPR,0,0,"Case | GPR survival rate(%, mean ± SD) | Experimental survival rate(%, mean ± SD). 6 (Optimal) | 100 ± 9.6 | 100.4 ± 12.8. 7 (Optimal) | 100 ± 9.8 | 99.5 ± 13.8."
A5_autonomous,PMC12590431,RESULTS_DISCUSSION,Results and discussion > Design space,1,U2_gp,U,2,GPR,0,0,"Nevertheless, the AL-driven GPR model proposed herein has been thoroughly validated, demonstrating its effectiveness."
A5_autonomous,PMC12590431,CONCLUSION,Conclusions,0,U2_gp,U,2,Gaussian process,0,0,A hybrid model integrating an AL-based Gaussian process regression model with FE modelling was developed to predict the survival rate of probiotics during tabletting.
A5_autonomous,PMC12590431,CONCLUSION,Conclusions,0,U2_gp,U,2,GPR,0,0,"The GPR model was initially trained on a small dataset of simulated probiotic survival rates under a range of tabletting conditions (compression speed, precompression pressure and main compression pressure)."
A5_autonomous,PMC12590431,CONCLUSION,Conclusions,0,U2_gp,U,2,GPR,0,0,"Through the AL framework, additional data points were iteratively selected for further FE simulations of probiotic viability to refine the GPR model by reducing the maximum uncertainty of its predictions at each iteration."
